57.12, 80
57.13, 79
57.14, 76
57.15, 77
57.15, 75
57.17, 74
57.17, 75
57.18, 77
57.19, 74
57.20, 76
57.20, 77
57.22, 74
57.22, 77
57.23, 77
57.24, 78
57.25, 80
57.25, 78
57.26, 74
57.27, 73
57.28, 72
57.28, 71
57.30, 72
57.30, 71
57.31, 69
57.32, 68
57.33, 70
57.33, 70
57.35, 66
57.35, 64
57.36, 70
57.37, 71
57.38, 71
57.38, 72
57.40, 68
57.40, 67
57.41, 67
57.42, 64
57.43, 64
57.43, 68
57.44, 68
57.45, 65
57.46, 73
57.47, 78
57.48, 65
57.48, 63
57.49, 77
57.50, 74
57.51, 63
57.51, 86
57.53, 72
57.53, 67
57.54, 87
57.55, 72
57.56, 74
57.56, 75
57.58, 69
57.58, 80
57.59, 75
57.60, 70
57.61, 70
57.61, 61
57.63, 68
57.63, 78
57.64, 72
57.64, 83
57.66, 74
57.66, 75
57.67, 76
57.68, 73
57.69, 74
57.69, 77
57.71, 73
57.71, 77
57.72, 76
57.73, 72
57.74, 70
57.74, 69
57.76, 68
57.76, 68
57.77, 72
57.78, 72
57.79, 76
57.79, 76
57.81, 74
57.81, 75
57.82, 75
57.82, 73
57.84, 70
57.84, 71
57.85, 69
57.86, 71
57.87, 73
57.87, 71
57.89, 75
57.89, 72
57.90, 71
57.91, 72
57.92, 74
57.92, 79
57.94, 77
57.94, 78
57.95, 78
57.96, 72
57.97, 71
57.97, 71
57.98, 70
57.99, 73
58.00, 72
58.00, 71
58.02, 73
58.02, 71
58.03, 71
58.04, 74
58.05, 71
58.05, 69
58.07, 75
58.07, 73
58.08, 74
58.09, 76
58.10, 76
58.10, 81
58.12, 77
58.12, 74
58.13, 77
58.14, 72
58.15, 70
58.15, 76
58.17, 77
58.17, 81
58.18, 101
58.19, 119
58.20, 142
58.20, 151
58.21, 156
58.22, 167
58.23, 187
58.23, 196
58.25, 209
58.25, 215
58.26, 221
58.27, 226
58.28, 237
58.28, 246
58.30, 259
58.30, 267
58.31, 279
58.31, 284
58.33, 291
58.33, 296
58.35, 306
58.35, 314
58.36, 327
58.36, 334
58.38, 347
58.38, 358
58.39, 377
58.40, 392
58.41, 414
58.42, 425
58.43, 444
58.43, 460
58.44, 481
58.45, 497
58.46, 524
58.46, 536
58.48, 556
58.48, 568
58.49, 572
58.50, 577
58.51, 596
58.51, 609
58.53, 623
58.53, 626
58.54, 634
58.54, 639
58.56, 643
58.56, 649
58.58, 629
58.58, 646
58.59, 675
58.59, 684
58.61, 683
58.61, 682
58.62, 696
58.63, 698
58.64, 702
58.64, 706
58.66, 708
58.66, 700
58.67, 677
58.67, 618
58.69, 413
58.69, 329
58.71, 272
58.71, 257
58.72, 282
58.72, 289
58.74, 299
58.74, 307
58.76, 316
58.76, 321
58.77, 331
58.78, 346
58.79, 367
58.79, 381
58.81, 401
58.81, 412
58.82, 436
58.82, 446
58.84, 463
58.84, 476
58.85, 492
58.86, 501
58.87, 511
58.87, 513
58.89, 496
58.89, 479
58.90, 458
58.90, 447
58.92, 417
58.92, 409
58.94, 403
58.94, 393
58.95, 374
58.95, 355
58.97, 328
58.97, 328
58.98, 334
58.99, 347
59.00, 352
59.00, 352
59.02, 342
59.02, 341
59.03, 332
59.04, 321
59.05, 217
59.05, 60
59.06, 39
59.07, 46
59.08, 40
59.08, 47
59.10, 40
59.10, 46
59.12, 42
59.12, 44
59.13, 46
59.13, 42
59.15, 45
59.15, 45
59.17, 46
59.17, 44
59.18, 43
59.19, 41
59.20, 70
59.20, 94
59.21, 128
59.22, 141
59.23, 159
59.23, 167
59.25, 179
